id,vehicle,player,damage,isWin,createTime
1624,56,FBL-SUP,1016,胜利,2022-02-19 12:06:11
1625,194,HK416-黑猫的赠礼,4928,胜利,2022-02-19 12:06:24
1626,371,Apple味の苹果酱,5128,胜利,2022-02-19 12:06:39
1627,34,GW_一叶障目_彼岸迢遥,6596,胜利,2022-02-19 15:30:59
1628,163,噬神之窟,5072,胜利,2022-02-20 15:59:33
1629,204,LilyUtility,3517,失败,2022-02-22 13:08:56
1630,361,Apple味の苹果酱,4921,胜利,2022-02-22 13:11:06
1631,263,二两伏特加,4432,失败,2022-02-22 13:13:12
1632,515,Arihara_Nanam1,4625,胜利,2022-02-22 13:15:09
1633,332,653_天暗雨落_战术白给,6444,胜利,2022-02-23 14:14:25
1634,549,653_松坂砂糖_百合赛高,7553,胜利,2022-02-23 14:23:14
1635,524,653_和泉纱雾_战术卖萌,6758,失败,2022-02-23 14:27:41
1636,549,653_和泉纱雾_战术卖萌,5591,胜利,2022-02-23 14:28:02
1637,549,653_和泉纱雾_战术卖萌,5206,胜利,2022-02-23 14:28:44
1638,526,团内最菜_贪吃鬼,6756,胜利,2022-02-23 14:29:11
1639,231,MiroslavShen,4614,胜利,2022-02-27 10:49:48
1640,430,团内最菜_贪吃鬼,5795,胜利,2022-02-27 10:50:04
1641,423,团内最菜_贪吃鬼,7201,失败,2022-02-27 10:50:46
1642,293,RNGNB_6,5237,胜利,2022-02-27 10:52:22
1643,335,野兽先辈_defender,5553,胜利,2022-02-27 10:53:17
1644,430,团内最菜_贪吃鬼,5795,胜利,2022-02-27 10:53:33
1645,525,wyllll,9364,失败,2022-02-27 10:54:38
1646,549,碧蓝破阵者,5542,胜利,2022-02-27 10:54:53
1647,395,_妍兮子_,9133,失败,2022-03-01 06:21:42
1648,430,团内最菜_贪吃鬼,5795,胜利,2022-03-01 06:22:01
1649,126,Raymond_核桃酱_IF,7311,胜利,2022-03-01 06:22:33
1650,548,普莱姆斯,5073,胜利,2022-03-01 06:22:44
1651,530,急袭猛禽－最终要塞之鹰,7105,胜利,2022-03-01 06:23:01
1652,255,神渊许小樱,6131,胜利,2022-03-01 06:23:41
1653,327,Rookie-Duck,7408,胜利,2022-03-01 06:23:53
1654,27,上帝的长弓10086,4114,胜利,2022-03-01 22:14:53
1655,126,Raymond_核桃酱_IF,8175,胜利,2022-03-01 22:15:54
1656,33,普莱姆斯,5866,胜利,2022-03-01 22:16:04
1657,126,普莱姆斯,6365,胜利,2022-03-01 22:16:15
1658,549,野兽先辈_defender,6367,胜利,2022-03-01 22:16:46
1659,126,Raymond_核桃酱_IF,8175,胜利,2022-03-01 22:16:56
1660,507,我一个鞭,5185,胜利,2022-03-01 22:17:06
1661,507,我一个鞭,5185,胜利,2022-03-01 22:17:16
1662,221,你个弱鸡,7430,胜利,2022-03-04 04:38:43
1663,194,653_楚天云雨_难忘日月新,5988,胜利,2022-03-04 04:38:58
1664,129,兽聚_猛兽奶茶_后勤组,6411,平局,2022-03-04 04:39:37
1665,126,急袭猛禽－最终要塞之鹰,9637,胜利,2022-03-04 04:39:57
1666,526,团内最菜_贪吃鬼,6756,胜利,2022-03-06 16:01:37
1667,126,急袭猛禽－最终要塞之鹰,9637,胜利,2022-03-06 16:01:47
1668,532,Raymond_核桃酱_IF,4925,胜利,2022-03-06 16:02:11
1669,468,猎豹shiwo,6477,胜利,2022-03-06 16:02:34
1670,535,AE_leopard_con,6534,胜利,2022-03-06 16:05:41
1671,549,野兽先辈_defender,6367,胜利,2022-03-06 16:06:09
1672,364,Kinuhata_Saiai,5722,胜利,2022-03-06 16:06:19
1673,320,标记之枪,2655,胜利,2022-03-06 22:22:18
1674,331,_CrpEla7u1kim_,7062,胜利,2022-03-06 22:22:48
1675,136,兽聚_猛兽奶茶_后勤组,5238,胜利,2022-03-06 22:22:51
1676,541,SXE_Ch1mera_拾玖,5448,胜利,2022-03-07 22:15:39
1677,84,Vanit,1350,胜利,2022-03-07 22:16:01
1678,272,喜蛋...,7282,胜利,2022-03-07 22:16:11
1679,36,fsgdhgfj,5698,胜利,2022-03-08 00:43:35
1680,97,fsgdhgfj_1,3142,胜利,2022-03-08 00:43:50
1681,387,fsgdhgfj_1,4379,胜利,2022-03-08 00:44:01
1682,184,御坂小一,4196,胜利,2022-03-08 00:44:12
1683,30,～天谴之人～,8062,平局,2022-03-10 15:10:22
1684,221,你个弱鸡,7389,胜利,2022-03-10 15:10:30
1685,538,你个弱鸡,4272,胜利,2022-03-10 15:10:39
1686,36,兽聚_猛兽奶茶_后勤组,6141,胜利,2022-03-10 15:10:51
1687,367,Ymaz_智障氪孤_NHG8,6723,胜利,2022-03-10 15:11:11
1688,36,Dream_2020_3,4978,胜利,2022-03-13 19:56:26
1689,331,天空文瑶,7127,失败,2022-03-13 19:56:38
1690,423,GonedWent,7190,失败,2022-03-13 19:57:29
1691,204,HK416-黑猫的赠礼,4132,胜利,2022-03-16 21:03:36
1692,432,Arihara_Nanam1,4934,胜利,2022-03-16 21:06:40
1693,136,シ博丽灵梦サ,7856,胜利,2022-03-16 21:08:09
1694,32,～天谴之人～,7071,胜利,2022-03-16 21:12:15
1695,365,UFA_带头冲锋_巴麻美,5341,胜利,2022-03-16 21:12:57
1696,205,Terry_abrams,4908,胜利,2022-03-16 21:13:06
1697,127,Terry_abrams,7841,胜利,2022-03-16 21:13:17
1698,356,皮皮虾5555,4179,胜利,2022-03-16 21:13:37
1699,318,7SMV_七月安好如初,6541,胜利,2022-03-16 22:16:51
1700,127,7SMV_呆瓜,6649,胜利,2022-03-16 22:17:00
1701,27,小鱼永远也不水xy,7413,胜利,2022-03-16 22:17:14
1702,112,雾彻响子,5208,胜利,2022-03-16 22:17:26
1703,515,SAC_不讲武德_马保国,4966,胜利,2022-03-16 22:17:38
1704,151,Terry_abrams,6024,胜利,2022-03-16 22:17:45
1706,31,Not_K7756,5553,胜利,2022-03-17 23:27:57
1707,468,ARC-zyp123,9204,胜利,2022-03-20 22:24:43
1708,130,你个弱鸡,8451,胜利,2022-03-20 22:24:48
1709,332,MFA-只宠李子-樱（改名字了）,8150,胜利,2022-03-20 22:26:06
1710,306,MFA-只宠李子-樱,6971,胜利,2022-03-20 22:26:14
1711,549,ARC-zyp123,7023,平局,2022-03-21 13:03:54
1712,155,hf海凤,5442,胜利,2022-03-21 13:07:42
1713,272,hf海凤,7072,胜利,2022-03-21 13:08:36
1714,516,ScAr3Cr0V,4953,胜利,2022-03-21 13:08:54
1715,31,Night_Rose,6142,胜利,2022-03-21 13:57:26
1716,541,SXE_Ch1mera_拾玖,5448,胜利,2022-03-21 13:58:18
1717,432,Arihara_Nanam1,4934,胜利,2022-03-21 13:59:42
1718,130,空花首席不会梦见白毛阿尔法,9221,失败,2022-03-21 14:00:03
1719,315,Terry_abrams,4911,胜利,2022-03-21 14:00:13
1720,383,奶油糖～,7002,胜利,2022-03-21 14:10:59
1721,521,_CrpEla7u1kim_,8657,胜利,2022-03-21 23:10:25
1722,392,7SMV_呆瓜,8670,胜利,2022-03-22 23:50:03
1723,272,喜蛋...,7989,胜利,2022-03-23 00:04:00
1724,423,GonedWent,7190,失败,2022-03-23 00:04:21
1725,27,～天谴之人～,7221,失败,2022-03-23 00:04:38
1726,532,Terry_abrams,5570,胜利,2022-03-23 00:04:58
1727,346,ScAr3Crov,5208,胜利,2022-03-23 00:06:06
1728,227,ThisuserisNt,4254,胜利,2022-03-24 12:37:22
1729,293,Revival.,5712,胜利,2022-03-24 12:40:57
1730,126,萌新白兔,9388,胜利,2022-03-29 01:28:02
1731,126,萌新白兔,9214,胜利,2022-03-29 01:28:15
1732,531,Revival.,6859,胜利,2022-03-29 01:29:52
1733,35,大小哦♂yes sir！,7482,胜利,2022-03-29 01:31:05
1734,450,伊芙利特小火龙,5071,胜利,2022-03-29 01:31:23
1735,344,3106655169,5227,失败,2022-03-29 01:31:40
1736,130,3106655169,6056,胜利,2022-03-29 01:32:02
1737,314,再看打死你1,5732,胜利,2022-03-29 01:32:20
1738,26,xiaolu,9446,胜利,2022-03-29 01:32:43
1739,553,皮皮虾5555,4613,失败,2022-03-31 08:42:02
1740,359,野兽先辈_defender,2342,胜利,2022-03-31 08:42:36
1741,33,伊芙利特小火龙,5430,胜利,2022-03-31 08:43:29
1742,224,720syh,2945,胜利,2022-03-31 08:43:47
1743,119,HK416-黑猫的赠礼,2712,胜利,2022-03-31 08:45:01
1744,131,殇べ,5482,胜利,2022-03-31 08:45:14
1745,131,殇べ,5354,胜利,2022-03-31 08:45:59
1746,527,殇べ,5758,胜利,2022-03-31 08:46:15
1747,161,御坂小一,5021,胜利,2022-04-03 21:32:08
1748,133,EdelWeiss言う,7134,失败,2022-04-03 21:32:11
1749,349,纵横卫庄,6623,失败,2022-04-03 21:32:32
1750,349,纵横卫庄,6623,失败,2022-04-03 21:32:41
1751,221,Revival.,6032,胜利,2022-04-03 21:34:37
1752,332,伊芙利特小火龙,7156,胜利,2022-04-03 21:35:48
1753,549,3106655169,5892,胜利,2022-04-03 21:37:25
1754,31,3106655169,5653,胜利,2022-04-03 21:37:39
1755,278,we￥ess,4576,胜利,2022-04-03 21:38:37
1756,284,再看打死你1,1996,胜利,2022-04-03 21:38:56
1757,157,ZEON.菜鸡一个,4795,失败,2022-04-03 21:40:07
1758,139,伊芙利特小火龙,6701,胜利,2022-04-03 21:40:18
1759,333,野兽先辈_defender,5341,胜利,2022-04-03 21:40:32
1760,165,steam 分队,4680,胜利,2022-04-04 00:05:52
1761,184,steam 分队,2951,失败,2022-04-04 00:06:11
1762,319,殇べ,4515,胜利,2022-04-04 00:06:45
1763,290,德系针不戳,5283,胜利,2022-04-04 00:07:13
1764,134,AR_可塑性记忆の艾拉,7226,失败,2022-04-04 00:07:36
1765,139,伊芙利特小火龙,5599,胜利,2022-04-04 00:09:17
1766,129,犬の念り,8352,胜利,2022-04-04 00:09:40
1767,185,ThisuserisNt,6192,胜利,2022-04-04 00:10:19
1768,163,ThisuserisNt,5820,胜利,2022-04-04 00:10:39
1769,206,_WendyKuma_,7273,胜利,2022-04-05 14:23:14
1770,317,Revival.,5430,胜利,2022-04-05 14:23:36
1771,546,Revival.,3857,失败,2022-04-05 14:23:44
1772,198,SS无糖酱-风暴,5020,胜利,2022-04-05 14:23:54
1773,254,hf海凤,4691,胜利,2022-04-05 14:24:29
1774,549,伊芙利特小火龙,7116,胜利,2022-04-05 14:24:38
1775,314,3106655169,4680,胜利,2022-04-05 14:24:51
1776,301,再看打死你1,1544,胜利,2022-04-05 14:25:05
1777,543,ZEON.菜鸡一个,5056,胜利,2022-04-05 14:25:48
1778,139,伊芙利特小火龙,5599,胜利,2022-04-05 14:25:58
1779,332,呆瓜竟是绝世大总攻,7361,胜利,2022-04-05 14:26:08
1780,158,ChineseDiaoMao,4524,胜利,2022-04-05 18:47:14
1781,549,永不咕咕的未来,9298,胜利,2022-04-05 18:48:11
1782,32,永不咕咕的未来,9138,胜利,2022-04-05 18:49:50
1783,113,永不咕咕的未来,5936,胜利,2022-04-05 18:50:11
1784,272,九条美里,6151,胜利,2022-04-05 18:50:37
1785,333,野兽先辈_defender,5561,失败,2022-04-09 14:19:19
1786,333,野兽先辈_defender,5508,胜利,2022-04-09 14:19:35
1787,383,永不咕咕的未来,6886,胜利,2022-04-09 14:19:51
1788,128,九条美里,6454,失败,2022-04-09 14:20:09
1789,332,MFA-硬核毛子-乌里扬诺夫,7220,胜利,2022-04-09 14:20:27
1790,519,呆瓜竟是绝世大总攻,5705,胜利,2022-04-10 22:18:36
1791,316,3107896560,5555,胜利,2022-04-10 22:18:53
1792,344,LOVE永爱_砂糖酱,5362,胜利,2022-04-10 22:19:07
1793,191,young72,4149,失败,2022-04-10 22:20:25
1794,258,无泽熙下,4391,胜利,2022-04-11 23:47:19
1795,314,268工程_1,7376,平局,2022-04-16 22:40:24
1796,31,无泽熙下,6931,失败,2022-04-16 22:46:45
1797,387,fsgdhgfj_1,4840,胜利,2022-04-16 23:00:52
1798,216,永不咕咕的未来,5560,胜利,2022-04-16 23:01:22
1799,139,沐然,5097,胜利,2022-04-16 23:02:33
1800,163,young72,5284,胜利,2022-04-16 23:03:23
1801,264,Anakin,4977,胜利,2022-04-16 23:05:42
1802,535,Aliaccr_Luo（现用名）,5641,平局,2022-04-16 23:05:57
1803,256,steam 分队,3269,胜利,2022-04-16 23:06:27
1804,129,SXE_彼夜、时雨未央,7510,胜利,2022-04-16 23:06:41
1805,35,马云在人间,8489,胜利,2022-04-16 23:08:37
1806,334,ail_com_hero,5716,胜利,2022-04-16 23:09:01
1807,533,燃梦,4593,胜利,2022-04-17 22:55:57
1808,231,燃梦,4889,胜利,2022-04-17 22:56:21
1809,231,燃梦,4244,胜利,2022-04-17 22:56:51
1810,533,燃梦,5358,胜利,2022-04-17 22:57:15
1811,529,太平洋_9,8549,胜利,2022-04-17 22:57:41
1812,532,SXE_彼夜、时雨未央,5325,胜利,2022-04-17 23:03:14
1813,518,SXE_彼夜、时雨未央,6361,胜利,2022-04-17 23:03:25
1814,111,steam 分队,3907,胜利,2022-04-17 23:03:39
1815,344,白给就稳赢了,4113,失败,2022-04-17 23:03:54
1816,530,3109704346,8169,胜利,2022-04-20 14:45:58
1817,134,克利夫兰不啃萝卜,7053,胜利,2022-04-20 14:46:23
1818,207,LordKen_iron,3658,胜利,2022-04-20 14:47:06
1819,392,LordChen,5529,胜利,2022-04-20 14:47:23
1820,157,LordChen,3399,胜利,2022-04-20 14:47:39
1821,130,汝父一我,6427,胜利,2022-04-20 14:48:38
1822,530,呆瓜竟是绝世大总攻,8085,胜利,2022-04-20 14:49:01
1823,346,呆瓜竟是绝世大总攻,6800,胜利,2022-04-20 14:49:14
1824,33,Aliaccr_Luo,6101,胜利,2022-04-20 14:49:27
1825,530,SXE_彼夜、时雨未央,7781,胜利,2022-04-20 14:50:34
1826,534,SXE_彼夜、时雨未央,4595,胜利,2022-04-20 14:50:57
1827,553,分你一个柠檬,4082,胜利,2022-04-20 14:51:52
1828,332,分你一个柠檬,7090,胜利,2022-04-20 14:52:06
1829,522,脱壳尾翼风帽穿甲弹,8471,失败,2022-04-28 05:23:36
1830,134,fsgdhgfj,5523,胜利,2022-04-28 05:23:50
1831,34,是羽毛笔啦,6659,胜利,2022-04-28 05:25:15
1832,530,呆瓜竟是绝世大总攻,8085,胜利,2022-04-28 05:25:33
1833,346,呆瓜竟是绝世大总攻,6800,胜利,2022-04-28 05:25:43
1834,474,克利夫兰不啃萝卜,4164,胜利,2022-04-28 05:26:30
1835,538,克利夫兰不啃萝卜,3547,失败,2022-04-28 05:26:48
1836,344,Special-Week,8145,胜利,2022-04-28 05:27:27
1837,245,耗儿药,5330,胜利,2022-04-28 05:33:39
1838,344,一名屠苏破婆婆,8067,胜利,2022-04-30 09:57:56
1839,529,一名屠苏破婆婆,5794,胜利,2022-04-30 09:58:23
1840,130,干啥啥不行，干饭第一名,8421,胜利,2022-04-30 09:58:48
1841,150,分你一个柠檬,3634,胜利,2022-04-30 09:59:05
1842,514,分你一个柠檬,2849,失败,2022-04-30 09:59:22
1843,175,克利夫兰不啃萝卜,3157,胜利,2022-04-30 10:00:07
1844,134,海云听风,3029,胜利,2022-04-30 10:00:33
1845,332,llk_溜溜_最强炼铜术士,7199,胜利,2022-05-03 15:56:14
1846,535,☆杏花疏影~墨清,5123,胜利,2022-05-03 15:56:25
1847,36,NOKA_CN,6990,胜利,2022-05-03 15:56:49
1848,372,德克萨斯啧,1899,胜利,2022-05-11 02:10:43
1849,129,西南Southwest,8080,胜利,2022-05-11 02:11:15
1850,188,克利夫兰不啃萝卜,4324,胜利,2022-05-11 02:11:30
1851,531,_言法樱军_,6087,平局,2022-05-11 02:11:52
1852,532,Super_Noob_CN,6043,失败,2022-05-11 02:13:02
1853,466,7SMV_七月安好如初,5919,胜利,2022-05-11 02:13:19
1854,130,9.11_2018,6878,胜利,2022-05-11 02:13:57
1855,363,Kinuhata_Saiai,4747,胜利,2022-05-11 02:14:22
1856,198,克利夫兰不啃萝卜,4617,胜利,2022-05-22 22:19:28
1857,519,zbq051123,7205,失败,2022-05-22 22:19:43
1858,519,_言法樱军_,6017,胜利,2022-05-22 22:19:59
1859,140,_言法樱军_,6915,胜利,2022-05-22 22:20:17
1860,35,_言法樱军_,7304,胜利,2022-05-22 22:20:35
1861,455,Super_Noob_CN,4164,失败,2022-05-22 22:21:12
1862,129,西南Southwest,8080,胜利,2022-05-22 22:21:32
1863,329,Le0_Mess1,6693,胜利,2022-05-22 22:21:51
1864,233,ljljlaaa_steam,4498,胜利,2022-05-22 22:22:07
1865,135,Klaus_Erika_L,4655,胜利,2022-05-22 22:22:22
1866,364,Kinuhata_Saiai,5722,胜利,2022-05-22 22:22:36
1867,35,Советский_Лиса,7029,胜利,2022-05-22 22:22:50
1868,530,安慰aw,6210,胜利,2022-05-22 22:23:06
1869,87,NZ.杨少侠——1,2010,胜利,2022-05-22 22:23:31
1870,383,长情,10176,胜利,2022-05-22 22:23:53
1871,313,长情,6901,胜利,2022-05-22 22:24:11
1872,332,AR愿与终随,7495,胜利,2022-05-22 22:25:20
1873,549,AR愿与终随,6618,失败,2022-05-22 22:25:34
1874,530,_栗子_,7107,胜利,2022-05-22 22:26:17
1875,511,653_獾先生_战术抗线,5011,胜利,2022-05-22 22:26:30
1876,130,我永远爱黎塞留,5805,胜利,2022-05-22 22:26:41
1877,285,我永远爱黎塞留,3456,胜利,2022-05-22 22:26:54
1878,165,我永远爱黎塞留,4824,失败,2022-05-22 22:27:06
1879,295,我永远爱黎塞留,1164,胜利,2022-05-22 22:27:22
1880,31,Night_Rose,7889,胜利,2022-05-22 22:27:32
1881,146,一起来当魔法少女_1,8058,胜利,2022-05-22 22:27:42
1882,346,AF_Enily_CN,7955,胜利,2022-05-22 22:27:53
1883,28,3100369648,7559,胜利,2022-06-03 17:23:05
1884,127,克利夫兰不啃萝卜,6296,胜利,2022-06-03 17:23:17
1885,163,karken star,6934,胜利,2022-06-03 18:09:59
1886,423,斯考特·费萨南,6891,胜利,2022-06-03 18:10:12
1887,423,包河彭于晏,7564,失败,2022-06-03 18:10:20
1888,388,cyka..blyat,6216,胜利,2022-06-03 18:10:29
1889,137,cyka..blyat,6242,胜利,2022-06-03 18:10:37
1890,183,cyka..blyat,4109,胜利,2022-06-03 18:10:44
1891,35,燕人杨晨晨,6741,胜利,2022-06-03 18:11:01
1892,392,Hohenzollern,7814,胜利,2022-06-03 18:11:13
1893,130,Hohenzollern,6399,胜利,2022-06-03 18:11:55
1894,332,Kinuhata_Saiai,6775,胜利,2022-06-03 18:13:55
1895,127,Aliaccr_Luo,7565,失败,2022-06-03 18:14:22
1896,356,掌局者,7220,胜利,2022-06-03 18:14:34
1897,28,AR愿与终随,7169,胜利,2022-06-03 22:40:30
1898,133,のるき_风吹い血花,5752,胜利,2022-06-03 22:41:20
1899,339,のるき_风吹い血花,5912,胜利,2022-06-03 22:41:35
1900,344,のるき_风吹い血花,5251,胜利,2022-06-03 22:41:53
1901,344,のるき_风吹い血花,5696,胜利,2022-06-03 22:42:17
1902,221,のるき_风吹い血花,5445,胜利,2022-06-03 22:42:30
1903,548,のるき_风吹い血花,4971,胜利,2022-06-03 22:42:43
1904,129,のるき_风吹い血花,5028,胜利,2022-06-03 22:42:59
1905,134,小柠檬呀,7219,胜利,2022-06-03 22:43:14
1906,316,全游唯一弱鸡,6206,胜利,2022-06-03 22:43:25
1907,332,天不生我99A,8179,胜利,2022-06-03 22:45:05
1908,332,天不生我99A,4796,胜利,2022-06-03 22:46:21
1909,525,Pinspal,7132,胜利,2022-06-03 22:46:34
1910,189,耗儿药,5595,胜利,2022-06-20 12:44:55
1911,339,我永远爱黎塞留,7101,胜利,2022-06-28 22:24:43
1912,33,我永远爱黎塞留,6793,胜利,2022-06-28 22:25:02
1913,130,我永远爱黎塞留,5857,平局,2022-06-28 22:25:18
1914,33,我永远爱黎塞留,6674,胜利,2022-06-28 22:25:39
1915,535,我永远爱黎塞留,5737,胜利,2022-06-28 22:25:59
1916,191,Le0_Mess1,5432,胜利,2022-06-28 22:26:18
1917,332,往生堂主の胡桃哒！,8407,胜利,2022-06-28 22:26:36
1918,227,karken star,4427,胜利,2022-06-28 22:27:58
1919,344,燕人杨晨晨,5683,胜利,2022-06-28 22:29:11
1920,549,☆杏花疏影~墨清,7210,胜利,2022-06-28 22:29:27
1921,35,幻辰_恋士白衣,8636,胜利,2022-06-28 22:30:02
1922,550,幻辰_恋士白衣,4828,胜利,2022-06-28 22:30:15
1923,31,幻辰_恋士白衣,7383,失败,2022-06-28 22:30:30
1924,521,幻辰_恋士白衣,7979,胜利,2022-06-28 22:31:05
1925,365,幻辰_恋士白衣,5393,胜利,2022-06-28 22:31:23
1926,122,我一个鞭,6242,胜利,2022-06-28 22:31:40
1927,185,米歇尔•真穗,4317,胜利,2022-06-28 22:32:12
1928,130,平淡的鬼,7765,失败,2022-06-28 22:32:25
1929,28,在原ありはらななみ,8013,胜利,2022-06-28 22:33:15
1930,26,R-F-A_鸽皇_梦游,7024,胜利,2022-06-28 22:33:30
1931,208,R-F-A_鸽皇_梦游,5064,胜利,2022-06-28 22:33:43
1932,130,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,6307,胜利,2022-06-28 22:34:27
1933,118,PanzerIV_G,3099,失败,2022-06-28 22:34:40
1934,507,一次函数,6413,胜利,2022-06-28 22:36:54
1935,127,IBS_肥宅kari,7010,胜利,2022-06-28 22:37:07
1936,175,R-F-A_鸽皇_梦游,4946,胜利,2022-07-03 19:10:28
1937,151,Aliaccr_Luo,6288,胜利,2022-07-03 19:11:16
1938,306,LYC_刘某人,5000,胜利,2022-07-03 19:12:20
1939,31,LYC_刘某人,7422,胜利,2022-07-03 19:12:31
1940,127,3112354657,7045,胜利,2022-07-03 19:12:53
1941,332,分你一个柠檬,7090,胜利,2022-07-03 19:14:39
1942,423,是羽毛笔啦,7163,失败,2022-07-03 19:14:54
1943,468,阿拉曼战役,6022,失败,2022-07-03 19:15:11
1944,519,呆瓜竟是绝世大总攻,5182,胜利,2022-07-03 19:15:23
1945,539,ARC-zyp123,4837,胜利,2022-07-03 19:16:08
1946,151,海云听风,2758,胜利,2022-07-03 19:17:37
1947,130,Gw.,6447,胜利,2022-07-03 19:20:00
1948,164,长情,6414,胜利,2022-07-03 19:20:13
1949,140,御坂小一,6726,胜利,2022-07-03 19:20:47
1950,553,p=mv_1,5005,胜利,2022-07-03 19:21:04
1951,367,AR愿与终随,6228,胜利,2022-07-03 19:21:21
1952,344,AR愿与终随,6254,胜利,2022-07-03 19:21:39
1953,179,我永远爱黎塞留,3613,胜利,2022-07-03 19:21:51
1954,268,我一个鞭,3293,胜利,2022-07-03 19:22:04
1955,339,cyka..blyat,6888,胜利,2022-07-03 19:22:13
1956,28,在原ありはらななみ,8013,胜利,2022-07-03 19:22:23
1957,392,～天谴之人～,7948,胜利,2022-07-03 19:23:11
1958,236,海云听风,3771,胜利,2022-07-03 19:24:07
1959,145,开车车你遭不住,7380,胜利,2022-07-03 19:24:23
1960,519,团内最菜_贪吃鬼,6832,胜利,2022-07-03 19:24:40
1961,130,嗯哼哼啊啊啊啊啊啊啊啊啊啊啊,6817,失败,2022-07-03 19:25:14
1962,530,3112354657,7197,胜利,2022-07-08 12:35:57
1963,130,Night_Rose,7502,胜利,2022-07-08 12:36:08
1964,126,道德君,5583,胜利,2022-07-17 12:04:14
1965,530,3112354657,7197,胜利,2022-07-17 12:04:36
1966,188,karken star,5097,胜利,2022-07-17 23:44:05
1967,532,fsgdhgfj,5986,胜利,2022-07-17 23:44:23
1968,179,白给就稳赢了,3737,胜利,2022-07-17 23:44:39
1969,142,旋律伤_X,7156,失败,2022-07-17 23:45:13
1970,430,唐晓白,4061,胜利,2022-07-20 14:48:10
1971,333,WO_TM_CALL_120,6505,胜利,2022-07-20 21:57:25
1972,333,野兽先辈_defener,6730,胜利,2022-08-08 11:18:10
1973,246,R-F-A_鸽皇_梦游,4664,胜利,2022-08-08 11:18:24
1974,127,唐晓白,6459,失败,2022-08-08 11:19:16
1975,452,3105280792,2154,胜利,2022-08-08 11:19:41
1976,32,MXY爸爸,6666,胜利,2022-08-08 11:20:06
1977,204,AI_^^_AI,4531,胜利,2022-08-11 20:56:54
1978,204,AI_^^_AI,5687,胜利,2022-08-11 20:57:25
1979,272,GonedWent,5819,胜利,2022-08-11 20:58:08
1980,130,3105280792,4005,胜利,2022-08-11 20:59:00
1981,208,3105280792,3941,胜利,2022-08-11 20:59:36
1982,530,我滴凯尔希,5102,胜利,2022-08-11 21:00:06
1983,221,樱井寄寄,6676,胜利,2022-08-11 21:00:44
1984,130,焚风沃克网,9533,胜利,2022-08-11 21:01:01
1985,134,LYC_刘某人,6425,胜利,2022-08-11 21:01:31
1986,152,LYC_刘某人,3384,胜利,2022-08-11 21:01:58
1987,306,LYC_刘某人,5647,胜利,2022-08-11 21:02:25
1988,198,LYC_刘某人,4964,胜利,2022-08-11 21:02:48
1989,251,EGT_深海提督_鱼雷恶人,5600,胜利,2022-08-12 09:40:41
1990,36,焚风沃克网,6638,胜利,2022-08-16 16:29:30
1991,153,天上的塑料袋,4058,胜利,2022-08-16 16:29:47
